effective_from,effective_to,screen_year,security_code,security_name,avg_roe_3y,rank
2021-04-01,2021-04-27,2021,000333,美的集团,,
2021-04-27,2021-04-30,2021,000333,美的集团,,
2021-04-30,2022-03-18,2021,000333,美的集团,,
2022-03-18,2022-03-26,2022,000333,美的集团,,
2022-03-26,2022-03-29,2022,000333,美的集团,,
2022-03-29,2022-03-30,2022,000333,美的集团,,
2022-03-30,2022-03-31,2022,000333,美的集团,,
2022-03-31,2022-04-01,2022,000333,美的集团,,
2022-04-01,2022-04-12,2022,000333,美的集团,,
2022-04-12,2022-04-15,2022,000333,美的集团,,
2022-04-15,2022-04-27,2022,000333,美的集团,,
2022-04-27,2022-04-29,2022,000333,美的集团,,
2022-04-29,2022-04-30,2022,000333,美的集团,,
2022-04-30,2023-03-25,2022,000333,美的集团,,
2023-03-25,2023-03-28,2023,000333,美的集团,,
2023-03-28,2023-03-30,2023,000333,美的集团,,
2023-03-30,2023-03-31,2023,000333,美的集团,,
2023-03-31,2023-04-22,2023,000333,美的集团,,
2023-04-22,2023-04-26,2023,000333,美的集团,,
2023-04-26,2023-04-28,2023,000333,美的集团,,
2023-04-28,2023-04-30,2023,000333,美的集团,,
2023-04-30,2024-03-29,2023,000333,美的集团,,
2024-03-29,2024-03-30,2024,000333,美的集团,,
2024-03-30,2024-04-10,2024,000333,美的集团,,
2024-04-10,2024-04-23,2024,000333,美的集团,,
2024-04-23,2024-04-26,2024,000333,美的集团,,
2024-04-26,2024-04-30,2024,000333,美的集团,,
2024-04-30,2025-03-31,2024,000333,美的集团,,
2025-03-31,2025-04-01,2025,000333,美的集团,,
2025-04-01,2025-04-15,2025,000333,美的集团,,
2025-04-15,2025-04-24,2025,000333,美的集团,,
2025-04-24,2025-04-25,2025,000333,美的集团,,
2025-04-25,2025-04-29,2025,000333,美的集团,,
2025-04-29,2025-04-30,2025,000333,美的集团,,
2025-04-30,2026-03-25,2025,000333,美的集团,,
2026-03-25,2026-03-27,2026,000333,美的集团,,
2026-03-27,2026-03-28,2026,000333,美的集团,,
2026-03-28,2026-03-31,2026,000333,美的集团,,
2026-03-31,2026-04-01,2026,000333,美的集团,,
2026-04-01,2026-04-18,2026,000333,美的集团,,
2026-04-18,2026-04-23,2026,000333,美的集团,,
2026-04-23,2026-04-24,2026,000333,美的集团,,
2026-04-24,2026-04-30,2026,000333,美的集团,,
2026-04-30,,2026,000333,美的集团,,
2010-04-30,,2010,000338,潍柴动力,,
2021-04-30,2022-03-18,2021,000408,藏格矿业,,3
2022-03-18,2022-03-26,2022,000408,藏格矿业,,3
2022-03-26,2022-03-29,2022,000408,藏格矿业,,3
2022-03-29,2022-03-30,2022,000408,藏格矿业,,3
2022-03-30,2022-03-31,2022,000408,藏格矿业,,3
2022-03-31,2022-04-01,2022,000408,藏格矿业,,3
2022-04-01,2022-04-12,2022,000408,藏格矿业,,3
2022-04-12,2022-04-15,2022,000408,藏格矿业,,3
2022-04-15,2022-04-27,2022,000408,藏格矿业,,3
2022-04-27,2022-04-29,2022,000408,藏格矿业,,3
2022-04-29,2022-04-30,2022,000408,藏格矿业,,3
2022-04-30,2023-03-25,2022,000408,藏格矿业,,3
2023-03-25,2023-03-28,2023,000408,藏格矿业,,3
2023-03-28,2023-03-30,2023,000408,藏格矿业,,3
2023-03-30,2023-03-31,2023,000408,藏格矿业,,3
2023-03-31,2023-04-22,2023,000408,藏格矿业,,3
2023-04-22,2023-04-26,2023,000408,藏格矿业,,3
2023-04-26,2023-04-28,2023,000408,藏格矿业,,3
2023-04-28,2023-04-30,2023,000408,藏格矿业,,3
2023-04-30,2024-03-29,2023,000408,藏格矿业,,3
2024-03-29,2024-03-30,2024,000408,藏格矿业,,3
2024-03-30,2024-04-10,2024,000408,藏格矿业,,3
2024-04-10,2024-04-23,2024,000408,藏格矿业,,3
2024-04-23,2024-04-26,2024,000408,藏格矿业,,3
2024-04-26,2024-04-30,2024,000408,藏格矿业,,3
2024-04-30,2025-03-31,2024,000408,藏格矿业,,3
2025-03-31,2025-04-01,2025,000408,藏格矿业,,3
2025-04-01,2025-04-15,2025,000408,藏格矿业,,3
2025-04-15,2025-04-24,2025,000408,藏格矿业,,3
2025-04-24,2025-04-25,2025,000408,藏格矿业,,3
2025-04-25,2025-04-29,2025,000408,藏格矿业,,3
2025-04-29,2025-04-30,2025,000408,藏格矿业,,3
2025-04-30,2026-03-25,2025,000408,藏格矿业,,3
2026-03-25,2026-03-27,2026,000408,藏格矿业,,3
2026-03-27,2026-03-28,2026,000408,藏格矿业,,3
2026-03-28,2026-03-31,2026,000408,藏格矿业,,3
2026-03-31,2026-04-01,2026,000408,藏格矿业,,3
2026-04-01,2026-04-18,2026,000408,藏格矿业,,3
2026-04-18,2026-04-23,2026,000408,藏格矿业,,3
2026-04-23,2026-04-24,2026,000408,藏格矿业,,3
2026-04-24,2026-04-30,2026,000408,藏格矿业,,3
2026-04-30,,2026,000408,藏格矿业,,3
2009-04-30,2010-04-30,2009,000423,东阿阿胶,,3
2010-04-30,2011-02-26,2010,000423,东阿阿胶,,3
2011-02-26,2011-03-19,2011,000423,东阿阿胶,,3
2011-03-19,2011-03-30,2011,000423,东阿阿胶,,3
2011-03-30,2011-04-12,2011,000423,东阿阿胶,,3
2011-04-12,2011-04-30,2011,000423,东阿阿胶,,3
2011-04-30,2012-02-02,2011,000423,东阿阿胶,,3
2012-02-02,2012-03-23,2012,000423,东阿阿胶,,3
2012-03-23,2012-03-29,2012,000423,东阿阿胶,,3
2012-03-29,2012-04-05,2012,000423,东阿阿胶,,3
2012-04-05,2012-04-07,2012,000423,东阿阿胶,,3
2012-04-07,2012-04-14,2012,000423,东阿阿胶,,3
2012-04-14,2012-04-24,2012,000423,东阿阿胶,,3
2012-04-24,2012-04-30,2012,000423,东阿阿胶,,3
2012-04-30,2013-03-15,2012,000423,东阿阿胶,,3
2013-03-15,2013-03-18,2013,000423,东阿阿胶,,3
2013-03-18,2013-03-30,2013,000423,东阿阿胶,,3
2013-03-30,2013-04-09,2013,000423,东阿阿胶,,3
2013-04-09,2013-04-30,2013,000423,东阿阿胶,,3
2013-04-30,2014-03-26,2013,000423,东阿阿胶,,3
2014-03-26,2014-03-29,2014,000423,东阿阿胶,,3
2014-03-29,2014-04-29,2014,000423,东阿阿胶,,3
2014-04-29,2014-04-30,2014,000423,东阿阿胶,,3
2014-04-30,2015-03-10,2014,000423,东阿阿胶,,3
2015-03-10,2015-03-25,2015,000423,东阿阿胶,,3
2015-03-25,2015-03-31,2015,000423,东阿阿胶,,3
2015-03-31,2015-04-30,2015,000423,东阿阿胶,,3
2015-04-30,2016-03-17,2015,000423,东阿阿胶,,3
2016-03-17,2016-03-24,2016,000423,东阿阿胶,,3
2016-03-24,2016-03-30,2016,000423,东阿阿胶,,3
2016-03-30,2016-03-31,2016,000423,东阿阿胶,,3
2016-03-31,2016-04-08,2016,000423,东阿阿胶,,3
2016-04-08,2016-04-30,2016,000423,东阿阿胶,,3
2016-04-30,2017-03-15,2016,000423,东阿阿胶,,3
2017-03-15,2017-03-20,2017,000423,东阿阿胶,,3
2017-03-20,2017-03-27,2017,000423,东阿阿胶,,3
2017-03-27,2017-03-30,2017,000423,东阿阿胶,,3
2017-03-30,2017-03-31,2017,000423,东阿阿胶,,3
2017-03-31,2017-04-12,2017,000423,东阿阿胶,,3
2017-04-12,2017-04-15,2017,000423,东阿阿胶,,3
2017-04-15,2017-04-19,2017,000423,东阿阿胶,,3
2017-04-19,2017-04-20,2017,000423,东阿阿胶,,3
2017-04-20,2017-04-22,2017,000423,东阿阿胶,,3
2017-04-22,2017-04-24,2017,000423,东阿阿胶,,3
2017-04-24,2017-04-28,2017,000423,东阿阿胶,,3
2017-04-28,2017-04-30,2017,000423,东阿阿胶,,3
2017-04-30,2018-03-24,2017,000423,东阿阿胶,,3
2018-03-24,2018-04-16,2018,000423,东阿阿胶,,3
2018-04-16,2018-04-18,2018,000423,东阿阿胶,,3
2018-04-18,2018-04-19,2018,000423,东阿阿胶,,3
2018-04-19,2018-04-25,2018,000423,东阿阿胶,,3
2018-04-25,2018-04-28,2018,000423,东阿阿胶,,3
2018-04-28,2018-04-30,2018,000423,东阿阿胶,,3
2018-04-30,2019-01-17,2018,000423,东阿阿胶,,3
2019-01-17,2019-03-13,2019,000423,东阿阿胶,,3
2019-03-13,2019-03-15,2019,000423,东阿阿胶,,3
2019-03-15,2019-03-22,2019,000423,东阿阿胶,,3
2019-03-22,2019-03-23,2019,000423,东阿阿胶,,3
2019-03-23,2019-03-25,2019,000423,东阿阿胶,,3
2019-03-25,2019-03-26,2019,000423,东阿阿胶,,3
2019-03-26,2019-03-28,2019,000423,东阿阿胶,,3
2019-03-28,2019-03-29,2019,000423,东阿阿胶,,3
2019-03-29,2019-04-18,2019,000423,东阿阿胶,,3
2019-04-18,2019-04-20,2019,000423,东阿阿胶,,3
2019-04-20,2019-04-23,2019,000423,东阿阿胶,,3
2019-04-23,2019-04-25,2019,000423,东阿阿胶,,3
2019-04-25,2019-04-26,2019,000423,东阿阿胶,,3
2019-04-26,2019-04-27,2019,000423,东阿阿胶,,3
2019-04-27,2019-04-30,2019,000423,东阿阿胶,,3
2019-04-30,2020-03-21,2019,000423,东阿阿胶,,3
2020-03-21,2020-03-25,2020,000423,东阿阿胶,,3
2020-03-25,2020-03-26,2020,000423,东阿阿胶,,3
2020-03-26,2020-03-27,2020,000423,东阿阿胶,,3
2020-03-27,2020-03-28,2020,000423,东阿阿胶,,3
2020-03-28,2020-03-30,2020,000423,东阿阿胶,,3
2020-03-30,2020-03-31,2020,000423,东阿阿胶,,3
2020-03-31,2020-04-02,2020,000423,东阿阿胶,,3
2020-04-02,2020-04-10,2020,000423,东阿阿胶,,3
2020-04-10,2020-04-16,2020,000423,东阿阿胶,,3
2020-04-16,2020-04-22,2020,000423,东阿阿胶,,3
2020-04-22,2020-04-27,2020,000423,东阿阿胶,,3
2020-04-27,2020-04-29,2020,000423,东阿阿胶,,3
2020-04-29,2020-04-30,2020,000423,东阿阿胶,,3
2020-04-30,2021-04-01,2020,000423,东阿阿胶,,3
2021-04-01,2021-04-27,2021,000423,东阿阿胶,,3
2021-04-27,2021-04-30,2021,000423,东阿阿胶,,3
2021-04-30,2022-03-18,2021,000423,东阿阿胶,,4
2022-03-18,2022-03-26,2022,000423,东阿阿胶,,4
2022-03-26,2022-03-29,2022,000423,东阿阿胶,,4
2022-03-29,2022-03-30,2022,000423,东阿阿胶,,4
2022-03-30,2022-03-31,2022,000423,东阿阿胶,,4
2022-03-31,2022-04-01,2022,000423,东阿阿胶,,4
2022-04-01,2022-04-12,2022,000423,东阿阿胶,,4
2022-04-12,2022-04-15,2022,000423,东阿阿胶,,4
2022-04-15,2022-04-27,2022,000423,东阿阿胶,,4
2022-04-27,2022-04-29,2022,000423,东阿阿胶,,4
2022-04-29,2022-04-30,2022,000423,东阿阿胶,,4
2022-04-30,2023-03-25,2022,000423,东阿阿胶,,4
2023-03-25,2023-03-28,2023,000423,东阿阿胶,,4
2023-03-28,2023-03-30,2023,000423,东阿阿胶,,4
2023-03-30,2023-03-31,2023,000423,东阿阿胶,,4
2023-03-31,2023-04-22,2023,000423,东阿阿胶,,4
2023-04-22,2023-04-26,2023,000423,东阿阿胶,,4
2023-04-26,2023-04-28,2023,000423,东阿阿胶,,4
2023-04-28,2023-04-30,2023,000423,东阿阿胶,,4
2023-04-30,2024-03-29,2023,000423,东阿阿胶,,4
2024-03-29,2024-03-30,2024,000423,东阿阿胶,,4
2024-03-30,2024-04-10,2024,000423,东阿阿胶,,4
2024-04-10,2024-04-23,2024,000423,东阿阿胶,,4
2024-04-23,2024-04-26,2024,000423,东阿阿胶,,4
2024-04-26,2024-04-30,2024,000423,东阿阿胶,,4
2024-04-30,2025-03-31,2024,000423,东阿阿胶,,4
2025-03-31,2025-04-01,2025,000423,东阿阿胶,,4
2025-04-01,2025-04-15,2025,000423,东阿阿胶,,4
2025-04-15,2025-04-24,2025,000423,东阿阿胶,,4
2025-04-24,2025-04-25,2025,000423,东阿阿胶,,4
2025-04-25,2025-04-29,2025,000423,东阿阿胶,,4
2025-04-29,2025-04-30,2025,000423,东阿阿胶,,4
2025-04-30,2026-03-25,2025,000423,东阿阿胶,,4
2026-03-25,2026-03-27,2026,000423,东阿阿胶,,4
2026-03-27,2026-03-28,2026,000423,东阿阿胶,,4
2026-03-28,2026-03-31,2026,000423,东阿阿胶,,4
2026-03-31,2026-04-01,2026,000423,东阿阿胶,,4
2026-04-01,2026-04-18,2026,000423,东阿阿胶,,4
2026-04-18,2026-04-23,2026,000423,东阿阿胶,,4
2026-04-23,2026-04-24,2026,000423,东阿阿胶,,4
2026-04-24,2026-04-30,2026,000423,东阿阿胶,,4
2026-04-30,,2026,000423,东阿阿胶,,4
2025-04-30,,2025,000425,徐工机械,,
2024-04-30,,2024,000426,兴业银锡,,
2009-04-30,2010-04-30,2009,000538,云南白药,,4
2010-04-30,2011-02-26,2010,000538,云南白药,,4
2011-02-26,2011-03-19,2011,000538,云南白药,,4
2011-03-19,2011-03-30,2011,000538,云南白药,,4
2011-03-30,2011-04-12,2011,000538,云南白药,,4
2011-04-12,2011-04-30,2011,000538,云南白药,,4
2011-04-30,2012-02-02,2011,000538,云南白药,,5
2012-02-02,2012-03-23,2012,000538,云南白药,,5
2012-03-23,2012-03-29,2012,000538,云南白药,,5
2012-03-29,2012-04-05,2012,000538,云南白药,,5
2012-04-05,2012-04-07,2012,000538,云南白药,,5
2012-04-07,2012-04-14,2012,000538,云南白药,,5
2012-04-14,2012-04-24,2012,000538,云南白药,,5
2012-04-24,2012-04-30,2012,000538,云南白药,,5
2012-04-30,2013-03-15,2012,000538,云南白药,,5
2013-03-15,2013-03-18,2013,000538,云南白药,,5
2013-03-18,2013-03-30,2013,000538,云南白药,,5
2013-03-30,2013-04-09,2013,000538,云南白药,,5
2013-04-09,2013-04-30,2013,000538,云南白药,,5
2013-04-30,2014-03-26,2013,000538,云南白药,,5
2014-03-26,2014-03-29,2014,000538,云南白药,,5
2014-03-29,2014-04-29,2014,000538,云南白药,,5
2014-04-29,2014-04-30,2014,000538,云南白药,,5
2014-04-30,2015-03-10,2014,000538,云南白药,,5
2015-03-10,2015-03-25,2015,000538,云南白药,,5
2015-03-25,2015-03-31,2015,000538,云南白药,,5
2015-03-31,2015-04-30,2015,000538,云南白药,,5
2015-04-30,2016-03-17,2015,000538,云南白药,,5
2016-03-17,2016-03-24,2016,000538,云南白药,,5
2016-03-24,2016-03-30,2016,000538,云南白药,,5
2016-03-30,2016-03-31,2016,000538,云南白药,,5
2016-03-31,2016-04-08,2016,000538,云南白药,,5
2016-04-08,2016-04-30,2016,000538,云南白药,,5
2016-04-30,2017-03-15,2016,000538,云南白药,,5
2017-03-15,2017-03-20,2017,000538,云南白药,,5
2017-03-20,2017-03-27,2017,000538,云南白药,,5
2017-03-27,2017-03-30,2017,000538,云南白药,,5
2017-03-30,2017-03-31,2017,000538,云南白药,,5
2017-03-31,2017-04-12,2017,000538,云南白药,,5
2017-04-12,2017-04-15,2017,000538,云南白药,,5
2017-04-15,2017-04-19,2017,000538,云南白药,,5
2017-04-19,2017-04-20,2017,000538,云南白药,,5
2017-04-20,2017-04-22,2017,000538,云南白药,,5
2017-04-22,2017-04-24,2017,000538,云南白药,,5
2017-04-24,2017-04-28,2017,000538,云南白药,,5
2017-04-28,2017-04-30,2017,000538,云南白药,,5
2017-04-30,2018-03-24,2017,000538,云南白药,,5
2018-03-24,2018-04-16,2018,000538,云南白药,,5
2018-04-16,2018-04-18,2018,000538,云南白药,,5
2018-04-18,2018-04-19,2018,000538,云南白药,,5
2018-04-19,2018-04-25,2018,000538,云南白药,,5
2018-04-25,2018-04-28,2018,000538,云南白药,,5
2018-04-28,2018-04-30,2018,000538,云南白药,,5
2018-04-30,2019-01-17,2018,000538,云南白药,,5
2019-01-17,2019-03-13,2019,000538,云南白药,,5
2019-03-13,2019-03-15,2019,000538,云南白药,,5
2019-03-15,2019-03-22,2019,000538,云南白药,,5
2019-03-22,2019-03-23,2019,000538,云南白药,,5
2019-03-23,2019-03-25,2019,000538,云南白药,,5
2019-03-25,2019-03-26,2019,000538,云南白药,,5
2019-03-26,2019-03-28,2019,000538,云南白药,,5
2019-03-28,2019-03-29,2019,000538,云南白药,,5
2019-03-29,2019-04-18,2019,000538,云南白药,,5
2019-04-18,2019-04-20,2019,000538,云南白药,,5
2019-04-20,2019-04-23,2019,000538,云南白药,,5
2019-04-23,2019-04-25,2019,000538,云南白药,,5
2019-04-25,2019-04-26,2019,000538,云南白药,,5
2019-04-26,2019-04-27,2019,000538,云南白药,,5
2019-04-27,2019-04-30,2019,000538,云南白药,,5
2019-04-30,2020-03-21,2019,000538,云南白药,,5
2020-03-21,2020-03-25,2020,000538,云南白药,,5
2020-03-25,2020-03-26,2020,000538,云南白药,,5
2020-03-26,2020-03-27,2020,000538,云南白药,,5
2022-03-26,2022-03-29,2022,000538,云南白药,,6
2022-03-29,2022-03-30,2022,000538,云南白药,,6
2022-03-30,2022-03-31,2022,000538,云南白药,,6
2022-03-31,2022-04-01,2022,000538,云南白药,,6
2022-04-01,2022-04-12,2022,000538,云南白药,,6
2022-04-12,2022-04-15,2022,000538,云南白药,,6
2022-04-15,2022-04-27,2022,000538,云南白药,,6
2022-04-27,2022-04-29,2022,000538,云南白药,,6
2022-04-29,2022-04-30,2022,000538,云南白药,,6
2022-04-30,2023-03-25,2022,000538,云南白药,,6
2023-03-25,2023-03-28,2023,000538,云南白药,,6
2023-03-28,2023-03-30,2023,000538,云南白药,,6
2023-03-30,2023-03-31,2023,000538,云南白药,,6
2023-03-31,2023-04-22,2023,000538,云南白药,,6
2023-04-22,2023-04-26,2023,000538,云南白药,,6
2023-04-26,2023-04-28,2023,000538,云南白药,,6
2023-04-28,2023-04-30,2023,000538,云南白药,,6
2023-04-30,2024-03-29,2023,000538,云南白药,,6
2024-03-29,2024-03-30,2024,000538,云南白药,,6
2026-04-01,2026-04-18,2026,000538,云南白药,,6
2026-04-18,2026-04-23,2026,000538,云南白药,,6
2026-04-23,2026-04-24,2026,000538,云南白药,,6
2026-04-24,2026-04-30,2026,000538,云南白药,,6
2026-04-30,,2026,000538,云南白药,,6
2009-04-30,2010-04-30,2009,000568,泸州老窖,,5
2010-04-30,2011-02-26,2010,000568,泸州老窖,,5
2011-02-26,2011-03-19,2011,000568,泸州老窖,,5
2011-03-19,2011-03-30,2011,000568,泸州老窖,,5
2011-03-30,2011-04-12,2011,000568,泸州老窖,,5
2011-04-12,2011-04-30,2011,000568,泸州老窖,,5
2011-04-30,2012-02-02,2011,000568,泸州老窖,,6
2012-02-02,2012-03-23,2012,000568,泸州老窖,,6
2012-03-23,2012-03-29,2012,000568,泸州老窖,,6
2012-03-29,2012-04-05,2012,000568,泸州老窖,,6
2012-04-05,2012-04-07,2012,000568,泸州老窖,,6
2012-04-07,2012-04-14,2012,000568,泸州老窖,,6
2012-04-14,2012-04-24,2012,000568,泸州老窖,,6
2012-04-24,2012-04-30,2012,000568,泸州老窖,,6
2012-04-30,2013-03-15,2012,000568,泸州老窖,,6
2013-03-15,2013-03-18,2013,000568,泸州老窖,,6
2013-03-18,2013-03-30,2013,000568,泸州老窖,,6
2013-03-30,2013-04-09,2013,000568,泸州老窖,,6
2013-04-09,2013-04-30,2013,000568,泸州老窖,,6
2013-04-30,2014-03-26,2013,000568,泸州老窖,,6
2014-03-26,2014-03-29,2014,000568,泸州老窖,,6
2014-03-29,2014-04-29,2014,000568,泸州老窖,,6
2014-04-29,2014-04-30,2014,000568,泸州老窖,,6
2014-04-30,2015-03-10,2014,000568,泸州老窖,,6
2015-03-10,2015-03-25,2015,000568,泸州老窖,,6
2015-03-25,2015-03-31,2015,000568,泸州老窖,,6
2015-03-31,2015-04-30,2015,000568,泸州老窖,,6
2015-04-30,2016-03-17,2015,000568,泸州老窖,,6
2016-03-17,2016-03-24,2016,000568,泸州老窖,,6
2016-03-24,2016-03-30,2016,000568,泸州老窖,,6
2016-03-30,2016-03-31,2016,000568,泸州老窖,,6
2016-03-31,2016-04-08,2016,000568,泸州老窖,,6
2016-04-08,2016-04-30,2016,000568,泸州老窖,,6
2016-04-30,2017-03-15,2016,000568,泸州老窖,,6
2017-03-15,2017-03-20,2017,000568,泸州老窖,,6
2017-03-20,2017-03-27,2017,000568,泸州老窖,,6
2017-03-27,2017-03-30,2017,000568,泸州老窖,,6
2017-03-30,2017-03-31,2017,000568,泸州老窖,,6
2017-03-31,2017-04-12,2017,000568,泸州老窖,,6
2017-04-12,2017-04-15,2017,000568,泸州老窖,,6
2017-04-15,2017-04-19,2017,000568,泸州老窖,,6
2021-04-30,2022-03-18,2021,000568,泸州老窖,,7
2022-03-18,2022-03-26,2022,000568,泸州老窖,,7
2022-03-26,2022-03-29,2022,000568,泸州老窖,,7
2022-03-29,2022-03-30,2022,000568,泸州老窖,,7
2022-03-30,2022-03-31,2022,000568,泸州老窖,,7
2022-03-31,2022-04-01,2022,000568,泸州老窖,,7
2022-04-01,2022-04-12,2022,000568,泸州老窖,,7
2022-04-12,2022-04-15,2022,000568,泸州老窖,,7
2022-04-15,2022-04-27,2022,000568,泸州老窖,,7
2022-04-27,2022-04-29,2022,000568,泸州老窖,,7
2022-04-29,2022-04-30,2022,000568,泸州老窖,,7
2022-04-30,2023-03-25,2022,000568,泸州老窖,,7
2023-03-25,2023-03-28,2023,000568,泸州老窖,,7
2023-03-28,2023-03-30,2023,000568,泸州老窖,,7
2023-03-30,2023-03-31,2023,000568,泸州老窖,,7
2023-03-31,2023-04-22,2023,000568,泸州老窖,,7
2023-04-22,2023-04-26,2023,000568,泸州老窖,,7
2023-04-26,2023-04-28,2023,000568,泸州老窖,,7
2023-04-28,2023-04-30,2023,000568,泸州老窖,,7
2023-04-30,2024-03-29,2023,000568,泸州老窖,,7
2024-03-29,2024-03-30,2024,000568,泸州老窖,,7
2024-03-30,2024-04-10,2024,000568,泸州老窖,,7
2024-04-10,2024-04-23,2024,000568,泸州老窖,,7
2024-04-23,2024-04-26,2024,000568,泸州老窖,,7
2024-04-26,2024-04-30,2024,000568,泸州老窖,,7
2024-04-30,2025-03-31,2024,000568,泸州老窖,,7
2025-03-31,2025-04-01,2025,000568,泸州老窖,,7
2025-04-01,2025-04-15,2025,000568,泸州老窖,,7
2025-04-15,2025-04-24,2025,000568,泸州老窖,,7
2025-04-24,2025-04-25,2025,000568,泸州老窖,,7
2025-04-25,2025-04-29,2025,000568,泸州老窖,,7
2025-04-29,2025-04-30,2025,000568,泸州老窖,,7
2025-04-30,2026-03-25,2025,000568,泸州老窖,,7
2026-03-25,2026-03-27,2026,000568,泸州老窖,,7
2026-03-27,2026-03-28,2026,000568,泸州老窖,,7
2026-03-28,2026-03-31,2026,000568,泸州老窖,,7
2026-03-31,2026-04-01,2026,000568,泸州老窖,,7
2026-04-01,2026-04-18,2026,000568,泸州老窖,,7
2026-04-18,2026-04-23,2026,000568,泸州老窖,,7
2026-04-23,2026-04-24,2026,000568,泸州老窖,,7
2026-04-24,2026-04-30,2026,000568,泸州老窖,,7
2026-04-30,,2026,000568,泸州老窖,,7
2013-04-30,2014-03-26,2013,000596,古井贡酒,,7
2014-03-26,2014-03-29,2014,000596,古井贡酒,,7
2014-03-29,2014-04-29,2014,000596,古井贡酒,,7
2014-04-29,2014-04-30,2014,000596,古井贡酒,,7
2014-04-30,2015-03-10,2014,000596,古井贡酒,,7
2015-03-10,2015-03-25,2015,000596,古井贡酒,,7
2015-03-25,2015-03-31,2015,000596,古井贡酒,,7
2015-03-31,2015-04-30,2015,000596,古井贡酒,,7
2015-04-30,2016-03-17,2015,000596,古井贡酒,,7
2016-03-17,2016-03-24,2016,000596,古井贡酒,,7
2016-03-24,2016-03-30,2016,000596,古井贡酒,,7
2016-03-30,2016-03-31,2016,000596,古井贡酒,,7
2016-03-31,2016-04-08,2016,000596,古井贡酒,,7
2016-04-08,2016-04-30,2016,000596,古井贡酒,,7
2016-04-30,2017-03-15,2016,000596,古井贡酒,,7
2017-03-15,2017-03-20,2017,000596,古井贡酒,,7
2017-03-20,2017-03-27,2017,000596,古井贡酒,,7
2017-03-27,2017-03-30,2017,000596,古井贡酒,,7
2017-03-30,2017-03-31,2017,000596,古井贡酒,,7
